country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","01-05-2024 21:00:00",28.2348927,77.8683002,NO2,3,4,3
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","01-05-2024 21:00:00",28.2348927,77.8683002,SO2,51,66,56
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","01-05-2024 21:00:00",26.766433,80.927299,NO2,11,12,11
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","01-05-2024 21:00:00",26.766433,80.927299,SO2,34,40,36
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","01-05-2024 21:00:00",26.766433,80.927299,CO,20,31,22
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","01-05-2024 21:00:00",26.766433,80.927299,OZONE,14,95,81
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","01-05-2024 21:00:00",26.906111,80.948222,PM2.5,73,229,141
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","01-05-2024 21:00:00",26.906111,80.948222,PM10,114,158,137
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","01-05-2024 21:00:00",26.906111,80.948222,NO2,2,16,7
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","01-05-2024 21:00:00",26.90723,80.98579,NH3,2,2,2
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","01-05-2024 21:00:00",26.90723,80.98579,OZONE,10,39,36
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","01-05-2024 21:00:00",26.8458805,80.9365541,PM2.5,75,286,179
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","01-05-2024 21:00:00",26.8458805,80.9365541,CO,44,112,105
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","01-05-2024 21:00:00",26.8458805,80.9365541,OZONE,33,57,53
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","01-05-2024 21:00:00",26.83399722,80.8917361,PM10,118,495,171
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","01-05-2024 21:00:00",28.999264,77.7590354,SO2,8,64,19
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","01-05-2024 21:00:00",28.999264,77.7590354,OZONE,39,118,99
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","01-05-2024 21:00:00",29.063510,77.709723,NH3,5,9,6
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","01-05-2024 21:00:00",28.83526,78.74460,CO,17,28,18
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","01-05-2024 21:00:00",28.840739,78.697531,PM10,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","01-05-2024 21:00:00",28.840739,78.697531,NO2,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","01-05-2024 21:00:00",28.88528,78.73880,PM2.5,26,60,42
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","01-05-2024 21:00:00",28.88528,78.73880,OZONE,10,59,51
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","01-05-2024 21:00:00",28.856664,78.772638,PM2.5,19,68,44
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","01-05-2024 21:00:00",28.856664,78.772638,SO2,5,9,7
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","01-05-2024 21:00:00",28.856664,78.772638,CO,24,52,30
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","01-05-2024 21:00:00",28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","01-05-2024 21:00:00",28.802625,78.753728,SO2,54,68,61
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","01-05-2024 21:00:00",29.4723508,77.7194031,PM10,128,318,189
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","01-05-2024 21:00:00",29.4723508,77.7194031,OZONE,37,85,74
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","01-05-2024 21:00:00",28.5447608,77.3231257,PM2.5,25,178,68
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","01-05-2024 21:00:00",28.5447608,77.3231257,PM10,90,328,148
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","01-05-2024 21:00:00",28.5447608,77.3231257,NO2,7,175,51
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","01-05-2024 21:00:00",28.5447608,77.3231257,CO,21,105,27
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","01-05-2024 21:00:00",28.6245479,77.3577104,PM2.5,32,234,101
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","01-05-2024 21:00:00",28.5898,77.3101,PM10,150,274,198
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","01-05-2024 21:00:00",28.569230,77.393848,CO,11,102,31
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","01-05-2024 21:00:00",25.425602,81.917152,PM10,37,200,88
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","01-05-2024 21:00:00",25.425602,81.917152,NH3,5,5,5
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","01-05-2024 21:00:00",25.425602,81.917152,SO2,30,32,31
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","01-05-2024 21:00:00",25.494,81.863,SO2,26,80,36
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","01-05-2024 21:00:00","25.44919916 ","81.82735986 ",PM2.5,38,73,49
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","01-05-2024 21:00:00","25.44919916 ","81.82735986 ",SO2,11,93,32
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","01-05-2024 21:00:00","25.44919916 ","81.82735986 ",CO,15,85,30
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","01-05-2024 21:00:00","25.44919916 ","81.82735986 ",OZONE,11,12,11
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","01-05-2024 21:00:00",25.3505986,82.9083074,NO2,15,27,20
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","01-05-2024 21:00:00",25.3505986,82.9083074,SO2,17,32,23
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","01-05-2024 21:00:00",25.301778,82.996789,PM2.5,4,19,8
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","01-05-2024 21:00:00",25.301778,82.996789,NH3,1,2,1
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","01-05-2024 21:00:00",25.262326,82.995408,OZONE,1,3,2
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","01-05-2024 21:00:00",25.32393,82.99687,PM2.5,20,43,27
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","01-05-2024 21:00:00",25.32393,82.99687,SO2,25,27,26
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","01-05-2024 21:00:00",27.5714090,77.6557570,OZONE,24,75,33
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","01-05-2024 21:00:00",30.269444,78.044167,PM10,67,139,105
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","01-05-2024 21:00:00",29.2124114,78.9611753,NO2,19,42,30
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","01-05-2024 21:00:00",22.7605581,88.3617589,PM10,86,197,139
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","01-05-2024 21:00:00",22.7605581,88.3617589,NO2,9,29,19
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","01-05-2024 21:00:00",22.7605581,88.3617589,NH3,3,5,4
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","01-05-2024 21:00:00",22.7605581,88.3617589,CO,17,39,22
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","01-05-2024 21:00:00",23.5087640,87.3544400,NO2,14,211,71
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","01-05-2024 21:00:00",23.5087640,87.3544400,OZONE,2,137,105
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB","01-05-2024 21:00:00",23.5404352,87.2892225,OZONE,4,126,93
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","01-05-2024 21:00:00",22.06047,88.109737,NH3,4,5,5
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","01-05-2024 21:00:00",22.06047,88.109737,OZONE,19,39,28
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","01-05-2024 21:00:00",22.629801,88.352017,NH3,1,2,1
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","01-05-2024 21:00:00",22.629801,88.352017,SO2,7,17,11
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","01-05-2024 21:00:00",22.5687319,88.2797276,OZONE,8,75,48
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","01-05-2024 21:00:00",22.58157048,88.41002457,PM10,59,141,105
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","01-05-2024 21:00:00",22.58157048,88.41002457,NO2,20,43,26
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","01-05-2024 21:00:00",22.58157048,88.41002457,SO2,13,25,16
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","01-05-2024 21:00:00",22.58157048,88.41002457,OZONE,12,143,106
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","01-05-2024 21:00:00",22.556640,88.342674,SO2,14,43,22
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","01-05-2024 21:00:00",22.556640,88.342674,OZONE,5,166,113
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","01-05-2024 21:00:00",22.49929,88.36917,NH3,5,8,7
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","01-05-2024 21:00:00",22.49929,88.36917,SO2,8,46,18
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","01-05-2024 21:00:00",22.627847,88.380669,PM2.5,23,63,45
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","01-05-2024 21:00:00",22.627847,88.380669,SO2,5,9,7
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","01-05-2024 21:00:00",22.627847,88.380669,CO,26,49,27
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","01-05-2024 21:00:00",22.51106,88.35142,PM10,60,123,94
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","01-05-2024 21:00:00",22.5448082,88.3403691,SO2,11,33,17
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","01-05-2024 21:00:00",13.204880,79.097889,CO,14,40,18
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","01-05-2024 21:00:00",13.204880,79.097889,OZONE,25,25,25
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","01-05-2024 21:00:00",14.465052,78.824187,NH3,NA,NA,NA
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","01-05-2024 21:00:00",14.465052,78.824187,OZONE,21,82,71
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB","01-05-2024 21:00:00",13.67,79.35,PM2.5,15,74,47
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB","01-05-2024 21:00:00",13.67,79.35,PM10,18,80,55
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","01-05-2024 21:00:00",16.486692,80.699436,NO2,14,190,92
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","01-05-2024 21:00:00",16.486692,80.699436,NH3,2,32,22
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","01-05-2024 21:00:00",16.509717,80.612222,CO,36,40,40
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","01-05-2024 21:00:00",16.509717,80.612222,OZONE,1,103,72
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","01-05-2024 21:00:00",16.554731,80.649110,NO2,12,13,13
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","01-05-2024 21:00:00",16.554731,80.649110,CO,40,40,40
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","01-05-2024 21:00:00",16.554731,80.649110,OZONE,5,45,29
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","01-05-2024 21:00:00",27.103358,93.679645,PM2.5,37,88,55
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","01-05-2024 21:00:00",27.103358,93.679645,OZONE,2,2,2
India,Assam,Guwahati,"IITG, Guwahati - PCBA","01-05-2024 21:00:00",26.2028636,91.70046436,PM2.5,29,97,50
India,Assam,Guwahati,"IITG, Guwahati - PCBA","01-05-2024 21:00:00",26.2028636,91.70046436,SO2,11,13,12
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","01-05-2024 21:00:00",26.10887,91.589544,PM2.5,25,190,71
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","01-05-2024 21:00:00",26.10887,91.589544,OZONE,3,36,10
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","01-05-2024 21:00:00",26.187500,91.744194,NH3,2,5,3
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","01-05-2024 21:00:00",26.187500,91.744194,SO2,37,67,47
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","01-05-2024 21:00:00",26.446912,91.439057,PM10,43,358,107
India,Assam,Silchar,"Tarapur, Silchar - PCBA","01-05-2024 21:00:00",24.82827,92.79525,NH3,1,1,1
India,Assam,Silchar,"Tarapur, Silchar - PCBA","01-05-2024 21:00:00",24.82827,92.79525,OZONE,1,4,2
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","01-05-2024 21:00:00",26.987634,94.636574,OZONE,1,11,7
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","01-05-2024 21:00:00",25.5626095,84.663264,CO,3,14,7
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","01-05-2024 21:00:00",24.75746,84.366208,PM10,48,111,81
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","01-05-2024 21:00:00",26.80365,84.51954,PM10,103,181,136
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","01-05-2024 21:00:00",25.251013,86.989001,PM10,59,232,125
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","01-05-2024 21:00:00",25.251013,86.989001,NO2,37,121,79
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","01-05-2024 21:00:00",25.251013,86.989001,NH3,3,5,4
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","01-05-2024 21:00:00",25.265194,87.012947,SO2,3,12,12
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB (Formerly known as Central Jail)","01-05-2024 21:00:00",25.567520,83.966379,NO2,1,1,1
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB (Formerly known as Central Jail)","01-05-2024 21:00:00",25.567520,83.966379,OZONE,15,243,140
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","01-05-2024 21:00:00",25.7808257,84.7446768,PM2.5,92,305,137
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","01-05-2024 21:00:00",24.7955,84.9994,SO2,10,20,15
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","01-05-2024 21:00:00",25.697189,85.245900,PM2.5,58,109,77
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","01-05-2024 21:00:00",25.560083,87.553265,PM10,83,173,132
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","01-05-2024 21:00:00",26.0881305,87.93840336,PM10,124,385,178
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","01-05-2024 21:00:00",26.0881305,87.93840336,NH3,9,10,10
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","01-05-2024 21:00:00",26.0881305,87.93840336,SO2,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","01-05-2024 21:00:00",27.308328,84.531742,PM10,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","01-05-2024 21:00:00",27.308328,84.531742,NO2,7,24,18
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","01-05-2024 21:00:00",27.308328,84.531742,OZONE,2,121,36
India,Bihar,Munger,"Town Hall, Munger - BSPCB","01-05-2024 21:00:00",25.376776,86.471523,NH3,2,3,3
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","01-05-2024 21:00:00",26.1403345,85.3650192,CO,11,120,96
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","01-05-2024 21:00:00",26.1209,85.3647,PM2.5,42,98,66
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","01-05-2024 21:00:00",26.1209,85.3647,OZONE,68,126,97
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","01-05-2024 21:00:00",25.586562,85.043586,OZONE,36,58,54
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","01-05-2024 21:00:00",25.592539,85.227158,PM2.5,197,327,271
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","01-05-2024 21:00:00",25.592539,85.227158,NO2,13,18,15
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","01-05-2024 21:00:00",25.592539,85.227158,CO,28,64,34
India,Bihar,Patna,"Muradpur, Patna - BSPCB","01-05-2024 21:00:00",25.619651,85.147382,NH3,1,5,4
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","01-05-2024 21:00:00",25.599486,85.113666,PM2.5,92,326,240
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","01-05-2024 21:00:00",25.599486,85.113666,NO2,25,69,35
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","01-05-2024 21:00:00",25.599486,85.113666,CO,18,66,36
India,Bihar,Patna,"Samanpura, Patna - BSPCB","01-05-2024 21:00:00",25.596727,85.085624,SO2,7,14,9
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","01-05-2024 21:00:00",25.03280,85.41948,PM10,43,113,67
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","01-05-2024 21:00:00",25.892357,86.590325,SO2,16,17,16
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","01-05-2024 21:00:00",24.952822,84.002396,NH3,5,19,12
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","01-05-2024 21:00:00",24.952822,84.002396,CO,32,89,83
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","01-05-2024 21:00:00",24.952822,84.002396,OZONE,24,99,80
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","01-05-2024 21:00:00",26.2271665,84.3570427,PM2.5,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","01-05-2024 21:00:00",26.2271665,84.3570427,CO,79,124,88
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","01-05-2024 21:00:00",30.751462,76.762879,PM10,60,120,84
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","01-05-2024 21:00:00",30.719859,76.738637,SO2,10,26,17
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","01-05-2024 21:00:00",21.194815,81.314770,NH3,6,6,6
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","01-05-2024 21:00:00",21.185571,81.343175,PM2.5,24,90,40
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","01-05-2024 21:00:00",21.185571,81.343175,PM10,41,86,57
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","01-05-2024 21:00:00",21.185571,81.343175,OZONE,12,72,50
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","01-05-2024 21:00:00",21.224231,81.408350,NO2,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","01-05-2024 21:00:00",22.118125,83.140608,PM10,76,116,95
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","01-05-2024 21:00:00",22.118125,83.140608,NO2,13,42,23
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","01-05-2024 21:00:00",22.118125,83.140608,OZONE,8,119,88
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","01-05-2024 21:00:00",22.368195,82.746431,NO2,19,52,41
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","01-05-2024 21:00:00",22.368195,82.746431,SO2,2,25,10
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","01-05-2024 21:00:00",22.348441,82.549611,PM2.5,52,110,75
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","01-05-2024 21:00:00",22.348441,82.549611,PM10,33,131,86
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","01-05-2024 21:00:00",22.348441,82.549611,SO2,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","01-05-2024 21:00:00",22.348441,82.549611,OZONE,1,3,2
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","01-05-2024 21:00:00",22.126650,83.483212,PM2.5,61,158,99
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","01-05-2024 21:00:00",22.126650,83.483212,NH3,1,7,3
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","01-05-2024 21:00:00",22.126650,83.483212,CO,16,70,22
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","01-05-2024 21:00:00",21.258815,81.578979,CO,20,40,23
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","01-05-2024 21:00:00",21.237755,81.705301,OZONE,1,27,14
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","01-05-2024 21:00:00",22.06631475,83.33820077,PM2.5,32,207,74
India,Delhi,Delhi,"Alipur, Delhi - DPCC","01-05-2024 21:00:00",28.815329,77.153010,PM2.5,27,339,109
India,Delhi,Delhi,"Alipur, Delhi - DPCC","01-05-2024 21:00:00",28.815329,77.153010,NO2,5,105,33
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","01-05-2024 21:00:00",28.647622,77.3158090,SO2,17,70,39
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","01-05-2024 21:00:00",28.695381,77.181665,PM2.5,31,285,108
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","01-05-2024 21:00:00",28.695381,77.181665,SO2,18,57,36
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","01-05-2024 21:00:00",28.695381,77.181665,OZONE,2,31,26
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","01-05-2024 21:00:00",28.4706914,77.1099364,OZONE,9,52,49
India,Delhi,Delhi,"Bawana, Delhi - DPCC","01-05-2024 21:00:00",28.776200,77.051074,NO2,12,112,37
India,Delhi,Delhi,"Bawana, Delhi - DPCC","01-05-2024 21:00:00",28.776200,77.051074,CO,4,68,11
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","01-05-2024 21:00:00",28.7256504,77.2011573,NO2,11,15,14
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","01-05-2024 21:00:00",28.5512005,77.2735737,NO2,2,12,7
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","01-05-2024 21:00:00",28.656756,77.227234,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","01-05-2024 21:00:00",28.656756,77.227234,PM10,NA,NA,NA
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","01-05-2024 21:00:00",28.656756,77.227234,SO2,NA,NA,NA
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","01-05-2024 21:00:00",28.656756,77.227234,OZONE,NA,NA,NA
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","01-05-2024 21:00:00",28.498571,77.264840,NO2,22,153,71
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","01-05-2024 21:00:00",28.498571,77.264840,SO2,19,56,28
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","01-05-2024 21:00:00",28.5710274,77.0719006,NO2,1,18,6
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","01-05-2024 21:00:00",28.5710274,77.0719006,NH3,2,3,2
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","01-05-2024 21:00:00",28.5627763,77.1180053,PM2.5,18,325,116
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","01-05-2024 21:00:00",28.5627763,77.1180053,NO2,4,84,26
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","01-05-2024 21:00:00",28.6811736,77.3025234,PM10,110,197,142
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","01-05-2024 21:00:00",28.6811736,77.3025234,NH3,9,11,10
India,Delhi,Delhi,"ITO, Delhi - CPCB","01-05-2024 21:00:00",28.628624,77.241060,CO,21,109,37
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","01-05-2024 21:00:00",28.732820,77.170633,SO2,5,75,37
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","01-05-2024 21:00:00",28.732820,77.170633,OZONE,5,75,61
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","01-05-2024 21:00:00",28.580280,77.233829,CO,21,109,31
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","01-05-2024 21:00:00",28.588333,77.221667,PM2.5,95,419,218
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","01-05-2024 21:00:00",28.588333,77.221667,SO2,20,40,27
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","01-05-2024 21:00:00",28.588333,77.221667,CO,60,66,61
